DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
211406879;02/21/2021 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;02/01/2020 12:00:00 AM;1159;14;1434;56;M;SINGLE FAMILY DWELLING                      ;               ;IC
201409613;04/15/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;03/16/2020 12:00:00 AM;1730;14;1488;0; ;PARKING LOT                                 ;               ;IC
201413668;07/12/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;05/14/2020 12:00:00 AM;1448;14;1416;28;M;SINGLE FAMILY DWELLING                      ;               ;IC
201407798;03/05/2020 12:00:00 AM;Pacific    ;RAPE, FORCIBLE                                          ;03/05/2020 12:00:00 AM;300;14;1413;26;F;SINGLE FAMILY DWELLING                      ;400;AO
201420737;11/24/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;11/22/2020 12:00:00 AM;2000;14;1456;0; ;PARKING UNDERGROUND/BUILDING                ;               ;IC
201407843;03/06/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;03/06/2020 12:00:00 AM;1525;14;1412;29;M;BEACH                                       ;512;AA
201421599;12/14/2020 12:00:00 AM;Pacific    ;OTHER MISCELLANEOUS CRIME                               ;12/14/2020 12:00:00 AM;1500;14;1469;39;M;STREET                                      ;               ;IC
201413883;07/17/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;07/16/2020 12:00:00 AM;2350;14;1479;0; ;STREET                                      ;               ;IC
201421145;12/03/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;12/03/2020 12:00:00 AM;1450;14;1437;37;M;MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/R;400;AO
201411973;06/06/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;06/06/2020 12:00:00 AM;1730;14;1463;62;F;PARKING LOT                                 ;400;IC
201417220;09/15/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;09/15/2020 12:00:00 AM;1200;14;1432;0; ;STREET                                      ;               ;IC
201405200;01/22/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;01/22/2020 12:00:00 AM;155;14;1452;39;M;GARAGE/CARPORT                              ;               ;AA
201414068;07/20/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;06/04/2020 12:00:00 AM;830;14;1495;0;X;OTHER BUSINESS                              ;               ;AO
201408765;03/23/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;03/21/2020 12:00:00 AM;1600;14;1411;0;X;PARKING LOT                                 ;               ;IC
201414701;08/01/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;07/31/2020 12:00:00 AM;1700;14;1414;0; ;STREET                                      ;               ;AA
201418986;10/20/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;10/20/2020 12:00:00 AM;830;14;1474;0; ;STREET                                      ;               ;AA
201422007;12/22/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;12/17/2020 12:00:00 AM;1330;14;1445;0; ;STREET                                      ;               ;IC
201420083;11/11/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;11/08/2020 12:00:00 AM;1600;14;1437;0; ;STREET                                      ;               ;IC
201416987;09/01/2020 12:00:00 AM;Pacific    ;BURGLARY                                                ;08/29/2020 12:00:00 AM;1600;14;1443;0;X;HIGH SCHOOL                                 ;               ;IC
201412538;06/19/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;06/19/2020 12:00:00 AM;2345;14;1405;60;M;GAS STATION                                 ;500;IC
201409126;03/31/2020 12:00:00 AM;Pacific    ;RESISTING ARREST                                        ;03/31/2020 12:00:00 AM;45;14;1494;0;X;TRANSPORTATION FACILITY (AIRPORT)           ;400;IC
201406682;02/15/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;02/14/2020 12:00:00 AM;1600;14;1472;0; ;STREET                                      ;               ;IC
201419723;11/04/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;11/04/2020 12:00:00 AM;1210;14;1495;0; ;PARKING LOT                                 ;               ;IC
201404984;01/17/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;01/17/2020 12:00:00 AM;1820;14;1415;42;F;TRANSIENT ENCAMPMENT                        ;212;AO
201415347;08/10/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;08/08/2020 12:00:00 AM;1435;14;1494;31;M;TRANSPORTATION FACILITY (AIRPORT)           ;               ;IC
201406992;02/21/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;02/21/2020 12:00:00 AM;330;14;1428;26;F;SINGLE FAMILY DWELLING                      ;400;AA
201413290;07/05/2020 12:00:00 AM;Pacific    ;VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC);07/01/2020 12:00:00 AM;2000;14;1413;48;M;STREET                                      ;               ;IC
201418867;10/17/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           ;09/23/2020 12:00:00 AM;400;14;1464;38;F;STORAGE SHED                                ;               ;IC
201410594;05/08/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;05/08/2020 12:00:00 AM;1145;14;1401;27;F;SIDEWALK                                    ;106;IC
201407053;02/21/2020 12:00:00 AM;Pacific    ;BURGLARY                                                ;02/21/2020 12:00:00 AM;130;14;1463;30;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;IC
201405521;01/23/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;01/23/2020 12:00:00 AM;900;14;1494;33;M;TRANSPORTATION FACILITY (AIRPORT)           ;               ;IC
201417337;09/15/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           ;09/13/2020 12:00:00 AM;1115;14;1412;27;M;BEACH                                       ;               ;IC
201405035;01/18/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;01/17/2020 12:00:00 AM;2100;14;1441;18;F;SIDEWALK                                    ;400;IC
201413959;07/18/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             ;07/18/2020 12:00:00 AM;310;14;1471;0;X;CONDOMINIUM/TOWNHOUSE                       ;               ;IC
201409184;04/02/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/02/2020 12:00:00 AM;1400;14;1469;64;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
201421858;12/08/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;11/30/2020 12:00:00 AM;1200;14;1477;49;M;SINGLE FAMILY DWELLING                      ;               ;IC
201417701;09/19/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;09/19/2020 12:00:00 AM;2050;14;1413;50;F;OTHER/OUTSIDE                               ;               ;IC
201419449;10/28/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/28/2020 12:00:00 AM;932;14;1412;0;X;OTHER BUSINESS                              ;400;IC
201422080;12/24/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;04/11/2020 12:00:00 AM;1849;14;1488;0; ;OTHER BUSINESS                              ;               ;IC
201415427;08/09/2020 12:00:00 AM;Pacific    ;VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC);08/01/2020 12:00:00 AM;1;14;1438;27;M;BALCONY*                                    ;               ;IC
201412742;06/22/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;06/21/2020 12:00:00 AM;2000;14;1438;51;M;STREET                                      ;               ;IC
201410900;05/14/2020 12:00:00 AM;Pacific    ;BURGLARY                                                ;05/14/2020 12:00:00 AM;800;14;1464;43;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
201408052;03/09/2020 12:00:00 AM;Pacific    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;03/09/2020 12:00:00 AM;900;14;1483;17;F;OTHER PREMISE                               ;               ;JO
201408101;03/05/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   ;03/04/2020 12:00:00 AM;2030;14;1444;50;F;HEALTH SPA/GYM                              ;               ;IC
201407993;03/02/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;02/26/2020 12:00:00 AM;2125;14;1494;61;F;TRANSPORTATION FACILITY (AIRPORT)           ;               ;IC
201419573;11/01/2020 12:00:00 AM;Pacific    ;BURGLARY                                                ;10/30/2020 12:00:00 AM;2230;14;1432;52;M;GARAGE/CARPORT                              ;               ;IC
201418304;10/01/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/01/2020 12:00:00 AM;1542;14;1494;0;X;PARKING LOT                                 ;               ;IC
201406900;02/19/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;02/18/2020 12:00:00 AM;357;14;1456;28;M;GARAGE/CARPORT                              ;               ;IC
211404545;09/27/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;09/27/2020 12:00:00 AM;1355;14;1438;27;F;SINGLE FAMILY DWELLING                      ;               ;IC
201411457;05/27/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;05/26/2020 12:00:00 AM;2335;14;1409;0; ;PARKING LOT                                 ;               ;IC
201405240;01/18/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;01/15/2020 12:00:00 AM;1000;14;1496;19;F;STREET                                      ;               ;IC
201421839;12/19/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;12/19/2020 12:00:00 AM;645;14;1474;39;F;PARK/PLAYGROUND                             ;400;IC
201409924;04/22/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;04/22/2020 12:00:00 AM;1210;14;1413;44;M;STREET                                      ;500;IC
201416836;09/01/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;09/01/2020 12:00:00 AM;1615;14;1494;45;M;TRANSPORTATION FACILITY (AIRPORT)           ;400;IC
201406791;02/17/2020 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;02/17/2020 12:00:00 AM;1120;14;1494;26;F;PARKING LOT                                 ;511;AO
201418154;10/03/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 ;10/03/2020 12:00:00 AM;240;14;1431;25;M;BEACH                                       ;400;IC
201400604;03/13/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;03/13/2020 12:00:00 AM;810;14;1437;26;M;STREET                                      ;               ;IC
201410707;05/10/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;05/09/2020 12:00:00 AM;2230;14;1434;51;M;STREET                                      ;               ;IC
201411260;05/22/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;05/22/2020 12:00:00 AM;1100;14;1415;61;F;SINGLE FAMILY DWELLING                      ;               ;AO
201414791;08/01/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;08/01/2020 12:00:00 AM;2120;14;1441;30;M;SIDEWALK                                    ;400;IC
201419842;10/30/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/29/2020 12:00:00 AM;1900;14;1441;24;F;BEACH                                       ;               ;IC
201414990;08/05/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;07/31/2020 12:00:00 AM;2350;14;1433;70;M;DRIVEWAY                                    ;               ;IC
201412199;06/11/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;06/11/2020 12:00:00 AM;1600;14;1477;44;F;SINGLE FAMILY DWELLING                      ;400;AA
201419261;10/26/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE, ATTEMPTED                        ;10/26/2020 12:00:00 AM;130;14;1454;26;M;PARKING LOT                                 ;500;AA
201421873;12/20/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   ;12/19/2020 12:00:00 AM;2330;14;1479;43;M;OTHER BUSINESS                              ;               ;IC
201420982;11/30/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 ;11/29/2020 12:00:00 AM;2000;14;1431;28;M;BEACH                                       ;400;IC
201417439;09/17/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;09/17/2020 12:00:00 AM;430;14;1456;46;F;STREET                                      ;               ;IC
201408199;03/13/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   ;03/06/2020 12:00:00 AM;800;14;1444;27;F;PARKING LOT                                 ;               ;IC
201410313;05/01/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;04/08/2020 12:00:00 AM;2115;14;1454;43;M;HOSPITAL                                    ;400;IC
201405307;01/21/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;01/21/2020 12:00:00 AM;545;14;1494;41;M;SIDEWALK                                    ;               ;IC
201413456;07/08/2020 12:00:00 AM;Pacific    ;BURGLARY                                                ;07/07/2020 12:00:00 AM;1800;14;1467;55;M;SINGLE FAMILY DWELLING                      ;               ;IC
201416540;09/02/2020 12:00:00 AM;Pacific    ;BURGLARY                                                ;09/02/2020 12:00:00 AM;600;14;1476;59;M;SINGLE FAMILY DWELLING                      ;               ;IC
201422034;12/23/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;12/22/2020 12:00:00 AM;1700;14;1445;46;M;GARAGE/CARPORT                              ;               ;IC
201417162;09/14/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/14/2020 12:00:00 AM;110;14;1412;39;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);109;AA
201410398;05/03/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;04/19/2020 12:00:00 AM;1300;14;1431;71;M;STREET                                      ;304;IC
201421684;12/16/2020 12:00:00 AM;Pacific    ;DOCUMENT FORGERY / STOLEN FELONY                        ;12/16/2020 12:00:00 AM;830;14;1494;0;X;TRANSPORTATION FACILITY (AIRPORT)           ;               ;AO
201421278;11/30/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - ATTEMPT                                   ;11/30/2020 12:00:00 AM;2130;14;1494;48;F;SIDEWALK                                    ;               ;IC
201416703;09/05/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;09/04/2020 12:00:00 AM;1000;14;1483;0; ;PARKING LOT                                 ;               ;IC
211404082;01/02/2021 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;12/25/2020 12:00:00 AM;1000;14;1416;64;F;STREET                                      ;500;IC
201415984;08/23/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;08/19/2020 12:00:00 AM;1700;14;1431;0;X;OTHER BUSINESS                              ;               ;IC
201418777;10/14/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;10/14/2020 12:00:00 AM;900;14;1489;21;F;PARKING LOT                                 ;               ;IC
201416363;08/25/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;08/24/2020 12:00:00 AM;1730;14;1414;26;M;STREET                                      ;               ;IC
201421766;12/16/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;12/14/2020 12:00:00 AM;1905;14;1477;38;F;SINGLE FAMILY DWELLING                      ;               ;IC
201400639;04/07/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;04/06/2020 12:00:00 AM;1430;14;1425;52;M;STREET                                      ;               ;IC
201409479;04/10/2020 12:00:00 AM;Pacific    ;ORAL COPULATION                                         ;04/09/2020 12:00:00 AM;1800;14;1415;55;F;MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/R;500;AO
201414665;07/30/2020 12:00:00 AM;Pacific    ;INDECENT EXPOSURE                                       ;07/26/2020 12:00:00 AM;330;14;1431;36;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AO
201418107;10/01/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/01/2020 12:00:00 AM;130;14;1487;0;X;OTHER BUSINESS                              ;               ;IC
201421680;12/15/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;12/14/2020 12:00:00 AM;1830;14;1428;36;M;GARAGE/CARPORT                              ;500;IC
201404689;01/12/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 ;01/12/2020 12:00:00 AM;1700;14;1437;32;F;ALLEY                                       ;115;IC
201404537;01/09/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;01/08/2020 12:00:00 AM;2045;14;1488;39;M;GARAGE/CARPORT                              ;               ;IC
201414129;07/21/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;07/21/2020 12:00:00 AM;1230;14;1409;28;M;STREET                                      ;               ;IC
201405793;01/30/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;01/28/2020 12:00:00 AM;1200;14;1437;39;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
201413126;06/30/2020 12:00:00 AM;Pacific    ;OTHER ASSAULT                                           ;06/30/2020 12:00:00 AM;1830;14;1415;25;F;OTHER BUSINESS                              ;400;IC
201406409;02/11/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;02/10/2020 12:00:00 AM;1930;14;1402;0; ;STREET                                      ;               ;IC
201406448;02/10/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   ;02/10/2020 12:00:00 AM;1038;14;1483;57;M;ALLEY                                       ;               ;IC
201422418;12/30/2020 12:00:00 AM;Pacific    ;RESISTING ARREST                                        ;12/30/2020 12:00:00 AM;930;14;1489;0;X;STREET                                      ;400;AA
201406047;02/05/2020 12:00:00 AM;Pacific    ;OTHER MISCELLANEOUS CRIME                               ;02/05/2020 12:00:00 AM;113;14;1494;0;X;TRANSPORTATION FACILITY (AIRPORT)           ;               ;AA
201410894;05/13/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;02/27/2020 12:00:00 AM;1700;14;1406;0;X;PARKING LOT                                 ;               ;IC
201414874;07/29/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;07/29/2020 12:00:00 AM;300;14;1414;32;F;OTHER RESIDENCE                             ;               ;IC
201405979;02/04/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;01/30/2020 12:00:00 AM;1130;14;1463;37;M;STREET                                      ;               ;IC
201405727;01/29/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;01/29/2020 12:00:00 AM;1700;14;1472;14;F;YARD (RESIDENTIAL/BUSINESS)                 ;               ;AA
201404815;01/12/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           ;01/12/2020 12:00:00 AM;1356;14;1438;29;M;GARAGE/CARPORT                              ;               ;IC
201408866;03/24/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;03/12/2020 12:00:00 AM;800;14;1407;72;F;DEPARTMENT STORE                            ;               ;IC
211404005;12/31/2020 12:00:00 AM;Pacific    ;THREATENING PHONE CALLS/LETTERS                         ;12/31/2020 12:00:00 AM;1800;14;1457;26;M;SINGLE FAMILY DWELLING                      ;511;IC
201417266;09/16/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             ;09/16/2020 12:00:00 AM;719;14;1412;50;M;SINGLE FAMILY DWELLING                      ;               ;IC
201405752;01/29/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;01/28/2020 12:00:00 AM;2042;14;1431;45;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
201419956;11/08/2020 12:00:00 AM;Pacific    ;BURGLARY, ATTEMPTED                                     ;11/08/2020 12:00:00 AM;800;14;1445;32;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AA
201420966;11/30/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;11/30/2020 12:00:00 AM;930;14;1483;49;F;ELEVATOR                                    ;400;IC
201411502;05/27/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             ;05/27/2020 12:00:00 AM;1800;14;1494;0;X;TRANSPORTATION FACILITY (AIRPORT)           ;               ;IC
201405800;01/29/2020 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;01/25/2020 12:00:00 AM;1000;14;1483;35;M;SINGLE FAMILY DWELLING                      ;511;IC
201420116;11/06/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   ;11/05/2020 12:00:00 AM;1030;14;1457;40;F;STREET                                      ;               ;IC
201420712;11/23/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;11/23/2020 12:00:00 AM;1810;14;1407;33;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);109;AO
201416350;08/29/2020 12:00:00 AM;Pacific    ;BURGLARY                                                ;08/29/2020 12:00:00 AM;300;14;1454;46;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
201419326;10/27/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;10/27/2020 12:00:00 AM;1940;14;1431;0;M;BEACH                                       ;309;AO
201420866;11/27/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;11/27/2020 12:00:00 AM;1110;14;1431;30;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
201406616;02/14/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;02/14/2020 12:00:00 AM;1130;14;1413;37;M;HEALTH SPA/GYM                              ;400;IC
201409398;04/08/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;04/08/2020 12:00:00 AM;1300;14;1472;44;F;SINGLE FAMILY DWELLING                      ;400;AA
201418657;10/13/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;10/13/2020 12:00:00 AM;1245;14;1449;45;M;OTHER PREMISE                               ;400;AO
201411032;05/17/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;05/17/2020 12:00:00 AM;2015;14;1437;42;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA
201420579;11/20/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;11/20/2020 12:00:00 AM;1115;14;1412;0;X;RESTAURANT/FAST FOOD                        ;               ;IC
201421784;12/18/2020 12:00:00 AM;Pacific    ;OTHER MISCELLANEOUS CRIME                               ;12/18/2020 12:00:00 AM;415;14;1445;26;F;STREET                                      ;               ;IC
201405247;01/20/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           ;01/19/2020 12:00:00 AM;1700;14;1412;74;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
201407041;02/21/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;02/20/2020 12:00:00 AM;1800;14;1463;0;X;OTHER BUSINESS                              ;500;IC
201404419;01/06/2020 12:00:00 AM;Pacific    ;BATTERY WITH SEXUAL CONTACT                             ;01/06/2020 12:00:00 AM;1405;14;1483;71;F;NURSING/CONVALESCENT/RETIREMENT HOME        ;400;AO
201412813;06/22/2020 12:00:00 AM;Pacific    ;OTHER MISCELLANEOUS CRIME                               ;06/19/2020 12:00:00 AM;1900;14;1494;33;F;TRANSPORTATION FACILITY (AIRPORT)           ;500;IC
201411434;03/22/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;03/03/2020 12:00:00 AM;1200;14;1443;0;X;HIGH SCHOOL                                 ;               ;IC
201421978;12/21/2020 12:00:00 AM;Pacific    ;BATTERY POLICE (SIMPLE)                                 ;12/20/2020 12:00:00 AM;1945;14;1473;0;M;STREET                                      ;500;IC
201412756;06/23/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;06/23/2020 12:00:00 AM;1615;14;1411;38;F;SIDEWALK                                    ;400;IC
201419033;10/17/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;08/07/2020 12:00:00 AM;1;14;1453;38;M;OTHER RESIDENCE                             ;               ;IC
201414790;08/02/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 ;08/02/2020 12:00:00 AM;2050;14;1412;18;F;BEACH                                       ;400;IC
201409813;04/20/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;04/19/2020 12:00:00 AM;2336;14;1438;73;F;SINGLE FAMILY DWELLING                      ;               ;IC
201411824;06/03/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;06/03/2020 12:00:00 AM;2100;14;1494;30;F;TRANSPORTATION FACILITY (AIRPORT)           ;400;AA
201404479;01/08/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;01/06/2020 12:00:00 AM;1700;14;1464;32;F;STREET                                      ;               ;IC
201410319;05/02/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;01/23/2020 12:00:00 AM;1323;14;1488;0; ;OTHER BUSINESS                              ;               ;AO
211407858;03/08/2021 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;1000;14;1443;40;M;SINGLE FAMILY DWELLING                      ;               ;IC
