DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
221907753;04/01/2022 12:00:00 AM;Mission    ;RAPE, FORCIBLE                                          ;10/16/2020 12:00:00 AM;2300;19;1994;18;F;PARKING LOT                                 ;400;IC;1;121;1814 1817 1206 1262 0527 0913 2000;H;108;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;14600    ROSCOE                       BL
221916426;11/02/2022 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;01/09/2020 12:00:00 AM;1000;19;1985;37;M;OTHER BUSINESS                              ;               ;IC;1;341;0344;H;203;;Invest Cont;14600    PARTHENIA                    ST
221908403;04/18/2022 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;04/17/2020 12:00:00 AM;2200;19;1972;31;F;VEHICLE, PASSENGER/TRUCK                    ;               ;IC;2;745;0329 1300;H;122;;Invest Cont;15200    SUNBURST                     ST
221915597;10/11/2022 12:00:00 AM;Mission    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);06/01/2020 12:00:00 AM;5;19;1916;9;F;PARK/PLAYGROUND                             ;400;IC;2;812;0913 1817 0510 0522 2033 2024 0400 1258;H;109;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;13100    BORDEN                       AV
221908685;04/25/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;03/07/2020 12:00:00 AM;1640;19;1974;19;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0917 0929 0930 0923;B;501;;Invest Cont;9000    TOBIAS                       AV
221913658;08/24/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;03/03/2020 12:00:00 AM;1;19;1902;41;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;;H;501;;Invest Cont;13300    DRONFIELD                    AV
221912089;07/13/2022 12:00:00 AM;Mission    ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;01/04/2020 12:00:00 AM;1100;19;1916;14;F;SINGLE FAMILY DWELLING                      ;400;IC;2;810;0527 2024 1814 0533 0913 1258;O;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;UNKNOWN
221915337;10/05/2022 12:00:00 AM;Mission    ;RAPE, FORCIBLE                                          ;07/08/2020 12:00:00 AM;600;19;1921;38;F;MOTEL                                       ;400;AO;1;121;;H;505;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;12700    ENCINITAS                    AV
221917036;11/03/2022 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;11/03/2020 12:00:00 AM;1415;19;1974;45;M;CONDOMINIUM/TOWNHOUSE                       ;               ;AO;2;740;0329 0603;W;507;;Adult Other;9000    WILLIS                       AV
231910853;06/24/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;08/28/2020 12:00:00 AM;1145;19;1921;49;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0922 0930 1822;H;502;;Invest Cont;15200    NURMI                        ST
221916494;11/02/2022 12:00:00 AM;Mission    ;EXTORTION                                               ;11/02/2020 12:00:00 AM;1225;19;1994;21;M;WEBSITE                                     ;               ;IC;2;940;1915;H;751;;Invest Cont;14500    LANARK                       ST
221916131;10/26/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;03/26/2020 12:00:00 AM;2125;19;1994;38;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0928;H;502;;Invest Cont;7900    WILLIS                       AV
221917878;12/13/2022 12:00:00 AM;Mission    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);08/01/2020 12:00:00 AM;1200;19;1907;11;F;SINGLE FAMILY DWELLING                      ;400;AO;2;812;0360 0503 0522 1258 0913 1817;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;13300    GRIDLEY                      ST
