DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
200320258;11/11/2020 12:00:00 AM;Southwest  ;BIKE - STOLEN                                           ;11/04/2020 12:00:00 AM;1700;3;356;19;X;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220314085;07/22/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;05/12/2020 12:00:00 AM;1110;3;303;27;F;CELL PHONE STORE                            ;               ;IC
230312288;06/01/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;02/02/2020 12:00:00 AM;315;3;391;56;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220321807;12/13/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;05/17/2020 12:00:00 AM;1620;3;317;50;M;SINGLE FAMILY DWELLING                      ;               ;IC
220309099;04/14/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;06/23/2020 12:00:00 AM;1530;3;311;72;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220316688;09/12/2022 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;09/11/2020 12:00:00 AM;2100;3;357;27;F;STREET                                      ;               ;IC
220313293;07/06/2022 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;06/30/2020 12:00:00 AM;1400;3;396;25;F;SINGLE FAMILY DWELLING                      ;400;IC
220320985;07/07/2023 12:00:00 AM;Southwest  ;CHILD ANNOYING (17YRS & UNDER)                          ;01/01/2020 12:00:00 AM;1200;3;311;5;F;SINGLE FAMILY DWELLING                      ;               ;AA
220311221;05/23/2022 12:00:00 AM;Southwest  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;04/29/2020 12:00:00 AM;1;3;395;19;X;POLICE FACILITY                             ;               ;IC
220318793;10/19/2022 12:00:00 AM;Southwest  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);10/19/2020 12:00:00 AM;1900;3;311;11;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
230309403;04/15/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;09/06/2020 12:00:00 AM;1;3;363;30;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230306591;02/19/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;12/05/2020 12:00:00 AM;1040;3;307;54;F;SINGLE FAMILY DWELLING                      ;               ;IC
230305615;02/01/2023 12:00:00 AM;Southwest  ;RAPE, FORCIBLE                                          ;01/25/2020 12:00:00 AM;1;3;355;33;F;SINGLE FAMILY DWELLING                      ;400;AO
210304538;12/21/2020 12:00:00 AM;Southwest  ;ORAL COPULATION                                         ;01/01/2020 12:00:00 AM;1200;3;363;6;F;SINGLE FAMILY DWELLING                      ;400;JO
230320974;12/08/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;04/22/2020 12:00:00 AM;655;3;362;50;M;SINGLE FAMILY DWELLING                      ;               ;IC
220319193;10/27/2022 12:00:00 AM;Southwest  ;OTHER MISCELLANEOUS CRIME                               ;11/12/2020 12:00:00 AM;1500;3;393;53;M;SINGLE FAMILY DWELLING                      ;               ;IC
230309845;04/24/2023 12:00:00 AM;Southwest  ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;09/01/2020 12:00:00 AM;1200;3;319;30;M;OTHER BUSINESS                              ;               ;AO
220310780;05/16/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;10/01/2020 12:00:00 AM;1130;3;395;13;M;SINGLE FAMILY DWELLING                      ;               ;IC
230304640;01/14/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;03/14/2020 12:00:00 AM;730;3;362;29;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220321001;11/29/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;02/18/2020 12:00:00 AM;2120;3;326;44;F;SINGLE FAMILY DWELLING                      ;               ;IC
230308058;03/20/2023 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE                                   ;03/20/2020 12:00:00 AM;2200;3;361;32;M;GARAGE/CARPORT                              ;               ;IC
220310688;05/15/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;08/02/2020 12:00:00 AM;130;3;328;60;M;SINGLE FAMILY DWELLING                      ;               ;IC
220305685;02/08/2022 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;02/02/2020 12:00:00 AM;2000;3;392;0; ;STREET                                      ;               ;IC
210305239;12/30/2020 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;12/29/2020 12:00:00 AM;2000;3;335;42;F;SINGLE FAMILY DWELLING                      ;               ;IC
220320024;11/09/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;11/09/2020 12:00:00 AM;1;3;398;24;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230319519;11/08/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;07/24/2020 12:00:00 AM;800;3;361;31;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230312511;06/21/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;04/03/2020 12:00:00 AM;1145;3;373;40;F;SINGLE FAMILY DWELLING                      ;               ;IC
220317214;09/21/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;03/15/2020 12:00:00 AM;1415;3;393;56;F;SINGLE FAMILY DWELLING                      ;               ;IC
220319411;10/31/2022 12:00:00 AM;Southwest  ;PICKPOCKET                                              ;10/30/2020 12:00:00 AM;2000;3;378;34;F;COLISEUM                                    ;               ;IC
230317144;09/16/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;08/08/2020 12:00:00 AM;1300;3;361;23;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230307948;02/28/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;03/28/2020 12:00:00 AM;745;3;396;23;M;SINGLE FAMILY DWELLING                      ;               ;IC
220314618;08/03/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;03/10/2020 12:00:00 AM;1;3;393;71;F;SINGLE FAMILY DWELLING                      ;               ;IC
230304767;01/17/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;900;3;361;72;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220308220;03/29/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;06/12/2020 12:00:00 AM;155;3;321;24;M;SINGLE FAMILY DWELLING                      ;               ;IC
230312512;06/21/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;07/09/2020 12:00:00 AM;1435;3;357;23;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230314458;08/01/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;02/01/2020 12:00:00 AM;120;3;338;28;M;SINGLE FAMILY DWELLING                      ;               ;IC
230309680;04/18/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;02/02/2020 12:00:00 AM;830;3;373;26;F;SINGLE FAMILY DWELLING                      ;               ;IC
220318720;10/19/2022 12:00:00 AM;Southwest  ;BUNCO, ATTEMPT                                          ;07/10/2020 12:00:00 AM;1000;3;395;60;F;OTHER BUSINESS                              ;               ;AO
220306276;02/19/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;09/20/2020 12:00:00 AM;1522;3;392;31;F;SINGLE FAMILY DWELLING                      ;               ;IC
220318758;10/19/2022 12:00:00 AM;Southwest  ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;01/15/2020 12:00:00 AM;2000;3;363;28;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);511;IC
220315466;08/21/2022 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE                                   ;08/20/2020 12:00:00 AM;1330;3;363;29;F;CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEM;               ;IC
230312758;06/26/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;08/17/2020 12:00:00 AM;1435;3;361;20;F;STREET                                      ;               ;IC
200308100;03/07/2020 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;03/06/2020 12:00:00 AM;2200;3;317;0; ;STREET                                      ;               ;IC
220304310;01/07/2022 12:00:00 AM;Southwest  ;PICKPOCKET                                              ;09/22/2020 12:00:00 AM;1000;3;334;52;M;STREET                                      ;               ;IC
220304311;01/07/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;06/07/2020 12:00:00 AM;950;3;379;24;M;SINGLE FAMILY DWELLING                      ;               ;IC
220308398;04/01/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;04/01/2020 12:00:00 AM;1015;3;379;41;F;SINGLE FAMILY DWELLING                      ;               ;IC
220322029;12/18/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1155;3;362;28;F;SINGLE FAMILY DWELLING                      ;               ;IC
240304549;01/11/2024 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;06/10/2020 12:00:00 AM;1655;3;314;34;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220309997;05/02/2022 12:00:00 AM;Southwest  ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;11/01/2020 12:00:00 AM;1200;3;393;10;F;SINGLE FAMILY DWELLING                      ;500;AA
220316726;09/13/2022 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/13/2020 12:00:00 AM;1350;3;321;18;M;MTA - EXPO LINE - JEFFERSON/USC             ;               ;IC
220315142;08/15/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;03/15/2020 12:00:00 AM;940;3;361;28;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220312247;06/13/2022 12:00:00 AM;Southwest  ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;01/01/2020 12:00:00 AM;1600;3;391;14;F;SINGLE FAMILY DWELLING                      ;400;IC
220314553;08/01/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;08/01/2020 12:00:00 AM;800;3;331;28;M;SINGLE FAMILY DWELLING                      ;               ;IC
230313078;07/03/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;07/03/2020 12:00:00 AM;1620;3;392;46;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220309486;04/22/2022 12:00:00 AM;Southwest  ;LEWD/LASCIVIOUS ACTS WITH CHILD                         ;06/01/2020 12:00:00 AM;1700;3;378;14;F;OTHER BUSINESS                              ;400;IC
210300706;04/13/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/10/2020 12:00:00 AM;1200;3;376;22;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AO
210308927;04/13/2021 12:00:00 AM;Southwest  ;BURGLARY, ATTEMPTED                                     ;12/28/2020 12:00:00 AM;2330;3;314;65;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220306555;02/08/2022 12:00:00 AM;Southwest  ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;06/18/2020 12:00:00 AM;1;3;356;17;F;SINGLE FAMILY DWELLING                      ;               ;IC
230306698;02/16/2023 12:00:00 AM;Southwest  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);10/08/2020 12:00:00 AM;1500;3;397;9;F;TRANSITIONAL HOUSING/HALFWAY HOUSE          ;400;IC
220305786;02/09/2022 12:00:00 AM;Southwest  ;RAPE, FORCIBLE                                          ;06/01/2020 12:00:00 AM;1;3;391;11;F;SINGLE FAMILY DWELLING                      ;400;IC
230313198;07/06/2023 12:00:00 AM;Southwest  ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;05/12/2020 12:00:00 AM;1330;3;314;60;F;STREET                                      ;               ;IC
220310871;05/17/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;10/13/2020 12:00:00 AM;1;3;363;53;F;OTHER BUSINESS                              ;               ;IC
220315349;08/17/2022 12:00:00 AM;Southwest  ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;10/18/2020 12:00:00 AM;2033;3;395;19;X;DRUG STORE                                  ;               ;IC
230305033;01/22/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;12/01/2020 12:00:00 AM;401;3;363;37;M;SINGLE FAMILY DWELLING                      ;               ;IC
230320625;11/30/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;07/20/2020 12:00:00 AM;1025;3;394;38;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230305920;02/07/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;02/07/2020 12:00:00 AM;955;3;373;26;M;SINGLE FAMILY DWELLING                      ;               ;IC
220305265;01/24/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;10/12/2020 12:00:00 AM;5;3;359;63;F;BANK                                        ;               ;IC
230309007;04/08/2023 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;10/13/2020 12:00:00 AM;1;3;328;20;M;SIDEWALK                                    ;400;IC
220309639;04/26/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;10/01/2020 12:00:00 AM;1;3;373;29;M;SINGLE FAMILY DWELLING                      ;               ;IC
220304314;01/07/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;07/17/2020 12:00:00 AM;1755;3;314;28;F;SINGLE FAMILY DWELLING                      ;               ;IC
220318344;10/12/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1200;3;316;55;M;SINGLE FAMILY DWELLING                      ;               ;IC
210319043;11/17/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;07/29/2020 12:00:00 AM;1210;3;325;23;M;SINGLE FAMILY DWELLING                      ;               ;IC
220310240;05/07/2022 12:00:00 AM;Southwest  ;BUNCO, GRAND THEFT                                      ;04/29/2020 12:00:00 AM;1100;3;395;55;M;CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEM;               ;IC
220316030;08/30/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;08/30/2020 12:00:00 AM;1625;3;308;41;F;SINGLE FAMILY DWELLING                      ;               ;IC
230318023;10/06/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;03/01/2020 12:00:00 AM;1;3;343;57;M;SINGLE FAMILY DWELLING                      ;               ;IC
230313075;07/01/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1840;3;343;43;X;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220321781;12/10/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;02/01/2020 12:00:00 AM;25;3;363;26;F;SINGLE FAMILY DWELLING                      ;               ;IC
230319020;10/15/2023 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;06/04/2020 12:00:00 AM;1300;3;317;38;F;MEMBERSHIP STORE (COSTCO,SAMS CLUB)*        ;               ;IC
230306587;02/18/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;05/10/2020 12:00:00 AM;955;3;332;46;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230320445;11/13/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;04/07/2020 12:00:00 AM;1225;3;314;29;M;SINGLE FAMILY DWELLING                      ;               ;IC
200316510;08/30/2020 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;08/29/2020 12:00:00 AM;2050;3;333;0; ;STREET                                      ;               ;AO
220319477;10/27/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;1200;3;338;42;M;SINGLE FAMILY DWELLING                      ;               ;IC
220309773;04/19/2022 12:00:00 AM;Southwest  ;RAPE, FORCIBLE                                          ;01/01/2020 12:00:00 AM;800;3;391;14;F;SINGLE FAMILY DWELLING                      ;400;IC
230304296;01/04/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;07/19/2020 12:00:00 AM;1030;3;397;33;F;SINGLE FAMILY DWELLING                      ;               ;IC
230321514;04/24/2020 12:00:00 AM;Southwest  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;04/24/2020 12:00:00 AM;1;3;395;19;X;POLICE FACILITY                             ;               ;IC
220305266;01/24/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;10/12/2020 12:00:00 AM;5;3;363;68;M;BANK                                        ;               ;IC
230304894;01/19/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;09/13/2020 12:00:00 AM;130;3;362;35;F;SINGLE FAMILY DWELLING                      ;               ;IC
220304560;01/13/2022 12:00:00 AM;Southwest  ;BATTERY WITH SEXUAL CONTACT                             ;01/13/2020 12:00:00 AM;2220;3;361;11;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC
220307553;03/16/2022 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;05/01/2020 12:00:00 AM;500;3;363;55;M;SINGLE FAMILY DWELLING                      ;               ;IC
230310373;05/04/2023 12:00:00 AM;Southwest  ;RAPE, FORCIBLE                                          ;05/28/2020 12:00:00 AM;1900;3;397;34;M;SINGLE FAMILY DWELLING                      ;400;IC
230316427;09/06/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;09/09/2020 12:00:00 AM;1825;3;361;23;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230308067;03/20/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;02/23/2020 12:00:00 AM;55;3;311;31;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230307392;03/06/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;1420;3;377;26;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230309970;04/26/2023 12:00:00 AM;Southwest  ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;06/01/2020 12:00:00 AM;800;3;311;54;M;GAS STATION                                 ;               ;IC
220310410;05/10/2020 12:00:00 AM;Southwest  ;BURGLARY                                                ;05/09/2020 12:00:00 AM;2020;3;398;27;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230316996;09/21/2023 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;05/14/2020 12:00:00 AM;1525;3;317;64;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
200309451;04/04/2020 12:00:00 AM;Southwest  ;BURGLARY                                                ;04/04/2020 12:00:00 AM;1210;3;361;19;X;GAS STATION                                 ;               ;IC
200320615;11/18/2020 12:00:00 AM;Southwest  ;BIKE - STOLEN                                           ;11/11/2020 12:00:00 AM;2300;3;327;22;M;YARD (RESIDENTIAL/BUSINESS)                 ;               ;IC
200310566;04/25/2020 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/25/2020 12:00:00 AM;950;3;356;37;M;MARKET                                      ;               ;IC
200311518;05/18/2020 12:00:00 AM;Southwest  ;VEHICLE - ATTEMPT STOLEN                                ;05/14/2020 12:00:00 AM;1900;3;373;65;M;STREET                                      ;               ;IC
200304274;01/05/2020 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;01/04/2020 12:00:00 AM;2030;3;377;60;F;VEHICLE, PASSENGER/TRUCK                    ;               ;IC
200316872;09/04/2020 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE                                   ;09/03/2020 12:00:00 AM;900;3;392;38;M;GARAGE/CARPORT                              ;               ;IC
200312493;06/10/2020 12:00:00 AM;Southwest  ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;05/25/2020 12:00:00 AM;1500;3;374;0; ;OTHER BUSINESS                              ;               ;IC
200318436;10/05/2020 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;10/05/2020 12:00:00 AM;2250;3;361;29;F;STREET                                      ;400;AA
200312753;06/16/2020 12:00:00 AM;Southwest  ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;06/16/2020 12:00:00 AM;720;3;353;19;X;DRUG STORE                                  ;               ;IC
200321494;12/08/2020 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE                                   ;12/07/2020 12:00:00 AM;1700;3;315;67;M;SINGLE FAMILY DWELLING                      ;               ;IC
200310910;05/05/2020 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;05/05/2020 12:00:00 AM;1130;3;395;29;M;SINGLE FAMILY DWELLING                      ;400;AO
200307284;02/24/2020 12:00:00 AM;Southwest  ;RAPE, FORCIBLE                                          ;02/23/2020 12:00:00 AM;1200;3;393;46;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
200315866;08/16/2020 12:00:00 AM;Southwest  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;08/16/2020 12:00:00 AM;1310;3;362;30;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
200320495;11/17/2020 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;11/16/2020 12:00:00 AM;2115;3;394;0; ;STREET                                      ;               ;IC
200306462;02/10/2020 12:00:00 AM;Southwest  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;02/08/2020 12:00:00 AM;45;3;328;35;F;OTHER PREMISE                               ;               ;IC
200321686;12/13/2020 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;12/13/2020 12:00:00 AM;2125;3;341;53;M;GAS STATION                                 ;500;AA
200308939;03/23/2020 12:00:00 AM;Southwest  ;VIOLATION OF COURT ORDER                                ;03/23/2020 12:00:00 AM;1200;3;363;21;F;DAY CARE/CHILDREN*                          ;400;AO
200304583;01/10/2020 12:00:00 AM;Southwest  ;VIOLATION OF RESTRAINING ORDER                          ;01/10/2020 12:00:00 AM;705;3;361;37;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AO
200315476;08/09/2020 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/09/2020 12:00:00 AM;1515;3;392;21;M;STREET                                      ;109;IC
200321584;12/11/2020 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;900;3;398;27;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
200310106;04/19/2020 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;04/16/2020 12:00:00 AM;1600;3;314;38;M;STREET                                      ;               ;IC
200321313;12/06/2020 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;12/06/2020 12:00:00 AM;1530;3;361;0; ;STREET                                      ;               ;AO
200321746;12/14/2020 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;11/24/2020 12:00:00 AM;1355;3;311;41;M;SINGLE FAMILY DWELLING                      ;               ;IC
200319565;10/29/2020 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;10/29/2020 12:00:00 AM;1600;3;334;31;F;PARKING LOT                                 ;400;IC
200316589;08/31/2020 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;08/31/2020 12:00:00 AM;1245;3;357;19;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;AA
200305025;01/18/2020 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;01/18/2020 12:00:00 AM;1400;3;398;0; ;STREET                                      ;               ;IC
200321294;12/05/2020 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;12/05/2020 12:00:00 AM;1230;3;397;46;F;DISCOUNT STORE (99 CENT,DOLLAR,ETC.         ;400;AO
200322296;12/26/2020 12:00:00 AM;Southwest  ;OTHER ASSAULT                                           ;12/26/2020 12:00:00 AM;1900;3;397;58;M;SIDEWALK                                    ;400;IC
200304189;01/02/2020 12:00:00 AM;Southwest  ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;01/02/2020 12:00:00 AM;100;3;393;38;F;OTHER PREMISE                               ;511;AO
200310416;04/24/2020 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;04/16/2020 12:00:00 AM;900;3;337;45;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
200304700;01/12/2020 12:00:00 AM;Southwest  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;01/12/2020 12:00:00 AM;2030;3;351;49;F;MTA - EXPO LINE - EXPO/LA BREA              ;               ;IC
200317571;09/19/2020 12:00:00 AM;Southwest  ;ROBBERY                                                 ;09/19/2020 12:00:00 AM;1040;3;353;23;M;STREET                                      ;102;IC
200319472;10/27/2020 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/27/2020 12:00:00 AM;1330;3;314;18;M;VEHICLE, PASSENGER/TRUCK                    ;               ;AA
200313632;07/01/2020 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;06/30/2020 12:00:00 AM;2030;3;307;38;F;VEHICLE, PASSENGER/TRUCK                    ;               ;IC
200314858;07/28/2020 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;07/27/2020 12:00:00 AM;2130;3;319;0; ;STREET                                      ;               ;AA
200315958;08/18/2020 12:00:00 AM;Southwest  ;FAILURE TO YIELD                                        ;08/18/2020 12:00:00 AM;12;3;373;19;X;STREET                                      ;               ;IC
200313281;06/27/2020 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;06/26/2020 12:00:00 AM;2305;3;331;44;M;STREET                                      ;               ;IC
200317128;09/10/2020 12:00:00 AM;Southwest  ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;09/10/2020 12:00:00 AM;1930;3;357;39;M;SINGLE FAMILY DWELLING                      ;               ;IC
200320465;11/16/2020 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;11/15/2020 12:00:00 AM;1000;3;329;0; ;STREET                                      ;               ;IC
200300601;03/19/2020 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE                                   ;03/18/2020 12:00:00 AM;1200;3;335;29;M;STREET                                      ;               ;IC
