DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
210411954;08/19/2021 12:00:00 AM;Hollenbeck ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;08/18/2021 12:00:00 AM;1400;4;424;35;F;STREET                                      ;               ;IC;1;331;0344;H;101;;Invest Cont;LINCOLN PARK                 AV
210410852;07/19/2021 12:00:00 AM;Hollenbeck ;BURGLARY                                                ;07/16/2021 12:00:00 AM;1545;4;491;0;M;OTHER BUSINESS                              ;               ;IC;1;310;0344 0329;W;203;;Invest Cont;1200 S  SOTO                         ST
210414246;10/25/2021 12:00:00 AM;Hollenbeck ;BURGLARY                                                ;10/24/2021 12:00:00 AM;1400;4;478;0;M;OTHER BUSINESS                              ;               ;IC;1;310;0344 0329 1607;W;203;;Invest Cont;1000 S  FRESNO                       ST
210414892;11/13/2021 12:00:00 AM;Hollenbeck ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/13/2021 12:00:00 AM;1915;4;464;40;F;SINGLE FAMILY DWELLING                      ;400;AO;2;626;2000 1813 0340 0319 0446 0356 0913;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;300 N  SAINT LOUIS                  ST
210400544;01/24/2021 12:00:00 AM;Hollenbeck ;BURGLARY FROM VEHICLE                                   ;01/23/2021 12:00:00 AM;1800;4;467;51;M;STREET                                      ;               ;IC;1;330;0344 1402 0329 1302;H;101;;Invest Cont;2500 E  4TH                          ST
210415798;12/11/2021 12:00:00 AM;Hollenbeck ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;12/11/2021 12:00:00 AM;2130;4;421;64;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;2;626;2000 1814 0913 1243 0400 0416;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;1800 N  BROADWAY
210409691;06/16/2021 12:00:00 AM;Hollenbeck ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;06/16/2021 12:00:00 AM;340;4;454;53;M;STREET                                      ;               ;IC;1;331;1300 0344;H;101;;Invest Cont;4TH                          ST
210407885;04/22/2021 12:00:00 AM;Hollenbeck ;VEHICLE - STOLEN                                        ;04/22/2021 12:00:00 AM;900;4;497;0; ;PARKING LOT                                 ;               ;IC;1;510;;;108;;Invest Cont;2700 E  11TH                         ST
210413602;10/05/2021 12:00:00 AM;Hollenbeck ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;10/05/2021 12:00:00 AM;1830;4;423;72;F;OTHER BUSINESS                              ;500;AA;1;230;1202 0447 1822;H;203;UNKNOWN WEAPON/OTHER WEAPON;Adult Arrest;2700 N  MAIN                         ST
210415480;12/02/2021 12:00:00 AM;Hollenbeck ;BURGLARY                                                ;12/01/2021 12:00:00 AM;2140;4;479;33;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AA;1;310;0321 1822 2004;H;502;;Adult Arrest;3600    WHITTIER                     BL
210408676;05/15/2021 12:00:00 AM;Hollenbeck ;BATTERY - SIMPLE ASSAULT                                ;05/15/2021 12:00:00 AM;1210;4;441;34;M;OTHER BUSINESS                              ;400;IC;2;624;0448 0444;H;203;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;500 N  MISSION                      RD
210416022;12/19/2021 12:00:00 AM;Hollenbeck ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;12/18/2021 12:00:00 AM;1900;4;448;36;F;PARKING LOT                                 ;               ;IC;2;740;1300 0329;H;108;;Invest Cont;1500    CRUSADO                      LN
210415942;12/16/2021 12:00:00 AM;Hollenbeck ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;12/16/2021 12:00:00 AM;1910;4;417;50;M;SINGLE FAMILY DWELLING                      ;               ;AA;2;740;0329 1300 2004;H;501;;Adult Arrest;3800    LINCOLN HIGH                 CT
210409499;06/10/2021 12:00:00 AM;Hollenbeck ;VEHICLE - STOLEN                                        ;06/09/2021 12:00:00 AM;1840;4;497;0; ;PARKING LOT                                 ;               ;IC;1;510;;;108;;Invest Cont;2800 E  PICO                         BL
210410353;07/06/2021 12:00:00 AM;Hollenbeck ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/05/2021 12:00:00 AM;1200;4;455;44;F;SINGLE FAMILY DWELLING                      ;500;AA;2;626;0913 1814 2000 0400 0416;H;501;UNKNOWN WEAPON/OTHER WEAPON;Adult Arrest;1900    BAILEY                       ST
210408842;05/20/2021 12:00:00 AM;Hollenbeck ;BURGLARY FROM VEHICLE                                   ;05/20/2021 12:00:00 AM;530;4;424;28;M;PARKING LOT                                 ;               ;IC;1;330;0344 1302;H;108;;Invest Cont;2200    LINCOLN PARK                 AV
210410599;07/11/2021 12:00:00 AM;Hollenbeck ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/11/2021 12:00:00 AM;1820;4;402;28;M;PARK/PLAYGROUND                             ;102;IC;1;230;0906 0416 0302 0371 1822;H;109;HAND GUN;Invest Cont;3600    BOUNDARY                     AV
210409171;05/31/2021 12:00:00 AM;Hollenbeck ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;05/30/2021 12:00:00 AM;2130;4;437;35;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;2;626;0913 1814 2000 0400 0444;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;2400 N  EASTERN                      AV
210408704;05/16/2021 12:00:00 AM;Hollenbeck ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;05/16/2021 12:00:00 AM;1900;4;442;67;F;YARD (RESIDENTIAL/BUSINESS)                 ;               ;IC;1;440;0344;H;121;;Invest Cont;1000    LORD                         ST
210406198;03/01/2021 12:00:00 AM;Hollenbeck ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;02/27/2021 12:00:00 AM;1800;4;473;0;X;OTHER BUSINESS                              ;               ;IC;2;740;0329;X;203;;Invest Cont;400 S  ST LOUIS                     ST
210414887;11/13/2021 12:00:00 AM;Hollenbeck ;BRANDISH WEAPON                                         ;11/13/2021 12:00:00 AM;1500;4;491;57;M;PARKING LOT                                 ;215;IC;1;761;1822 0334;H;108;MACHETE;Invest Cont;1700 S  SOTO                         ST
210411779;08/14/2021 12:00:00 AM;Hollenbeck ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;08/12/2021 12:00:00 AM;1800;4;466;23;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;956;1906 0913;H;501;;Invest Cont;300 N  SAVANNAH                     ST
