DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
232007192;03/20/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;03/20/2023 12:00:00 AM;200;20;2042;0; ;GARAGE/CARPORT                              ;               ;IC
232014895;09/01/2023 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;08/31/2023 12:00:00 AM;2230;20;2033;0; ;PARKING LOT                                 ;               ;IC
232013138;07/22/2023 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;07/22/2023 12:00:00 AM;1350;20;2058;63;F;BUS STOP                                    ;               ;AA
232009498;03/12/2023 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;03/10/2023 12:00:00 AM;2200;20;2014;38;F;STREET                                      ;               ;IC
232007297;03/22/2023 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;03/22/2023 12:00:00 AM;950;20;2044;35;F;SINGLE FAMILY DWELLING                      ;400;AO
232017095;10/02/2023 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/01/2023 12:00:00 AM;1737;20;2069;22;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232004044;01/01/2023 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;01/01/2023 12:00:00 AM;1040;20;2069;45;F;MARKET                                      ;400;AO
232007473;03/26/2023 12:00:00 AM;Olympic    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;03/24/2023 12:00:00 AM;2000;20;2054;79;F;SIDEWALK                                    ;               ;IC
232017450;10/15/2023 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;10/15/2023 12:00:00 AM;205;20;2071;37;M;STREET                                      ;               ;IC
232013755;08/06/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/06/2023 12:00:00 AM;2100;20;2022;48;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC
232007433;03/27/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;03/20/2023 12:00:00 AM;1530;20;2027;0; ;GARAGE/CARPORT                              ;               ;AA
232009202;05/03/2023 12:00:00 AM;Olympic    ;ROBBERY                                                 ;05/03/2023 12:00:00 AM;1440;20;2069;0;X;MINI-MART                                   ;400;AA
232011002;05/31/2023 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;05/31/2023 12:00:00 AM;1800;20;2029;47;M;STREET                                      ;400;IC
232009254;01/18/2023 12:00:00 AM;Olympic    ;THEFT, PERSON                                           ;01/18/2023 12:00:00 AM;30;20;2069;29;M;STREET                                      ;               ;IC
232004750;01/20/2023 12:00:00 AM;Olympic    ;BUNCO, GRAND THEFT                                      ;01/20/2023 12:00:00 AM;1000;20;2063;65;F;STREET                                      ;               ;IC
232019207;12/15/2023 12:00:00 AM;Olympic    ;ROBBERY                                                 ;12/14/2023 12:00:00 AM;2015;20;2002;29;M;MTA BUS                                     ;400;IC
232016549;09/01/2023 12:00:00 AM;Olympic    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;09/01/2023 12:00:00 AM;1140;20;2029;0;X;DRUG STORE                                  ;               ;IC
232004722;01/21/2023 12:00:00 AM;Olympic    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;01/07/2023 12:00:00 AM;1654;20;2025;13;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232000830;07/10/2023 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;07/10/2023 12:00:00 AM;1250;20;2034;28;M;GARAGE/CARPORT                              ;500;IC
232017354;10/31/2023 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;10/31/2023 12:00:00 AM;2240;20;2022;22;M;STREET                                      ;               ;IC
232015297;09/08/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;09/07/2023 12:00:00 AM;2356;20;2025;41;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232005406;02/03/2023 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;02/03/2023 12:00:00 AM;639;20;2011;57;M;PARKING LOT                                 ;               ;IC
232012672;07/11/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;07/10/2023 12:00:00 AM;1500;20;2074;0; ;STREET                                      ;               ;IC
242005291;01/31/2024 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;11/01/2023 12:00:00 AM;1200;20;2069;0; ;STREET                                      ;               ;IC
232006476;02/28/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;02/28/2023 12:00:00 AM;40;20;2011;0; ;STREET                                      ;               ;IC
232009419;05/07/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;03/02/2023 12:00:00 AM;1127;20;2071;28;F;SINGLE FAMILY DWELLING                      ;               ;IC
232000791;06/11/2023 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;06/11/2023 12:00:00 AM;520;20;2069;29;M;ALLEY                                       ;102;IC
232015962;09/28/2023 12:00:00 AM;Olympic    ;ROBBERY                                                 ;09/28/2023 12:00:00 AM;2250;20;2071;64;F;STREET                                      ;400;IC
232006041;01/14/2023 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;01/13/2023 12:00:00 AM;2245;20;2025;30;F;TAXI                                        ;               ;IC
232009929;05/10/2023 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;05/10/2023 12:00:00 AM;1735;20;2029;31;F;MTA - RED LINE - WILSHIRE/VERMONT           ;400;IC
232016012;09/30/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/30/2023 12:00:00 AM;325;20;2031;24;M;STREET                                      ;400;AO
232014415;08/21/2023 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;08/21/2023 12:00:00 AM;930;20;2021;42;M;OTHER RESIDENCE                             ;               ;IC
232017855;11/12/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/12/2023 12:00:00 AM;1805;20;2002;38;F;SIDEWALK                                    ;400;AA
232017020;10/25/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;10/21/2023 12:00:00 AM;223;20;2015;0; ;STREET                                      ;               ;IC
232017384;09/24/2023 12:00:00 AM;Olympic    ;PICKPOCKET                                              ;09/24/2023 12:00:00 AM;1230;20;2017;28;F;NIGHT CLUB (OPEN EVENINGS ONLY)             ;               ;IC
232006171;02/22/2023 12:00:00 AM;Olympic    ;ROBBERY                                                 ;02/15/2023 12:00:00 AM;2300;20;2011;28;F;STREET                                      ;400;IC
232006316;02/26/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;02/24/2023 12:00:00 AM;1200;20;2002;0; ;STREET                                      ;               ;IC
232012070;06/25/2023 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;06/25/2023 12:00:00 AM;1540;20;2026;55;F;PARKING UNDERGROUND/BUILDING                ;               ;IC
232017056;10/24/2023 12:00:00 AM;Olympic    ;ROBBERY                                                 ;10/24/2023 12:00:00 AM;1755;20;2056;16;F;MTA BUS                                     ;400;IC
232005108;01/30/2023 12:00:00 AM;Olympic    ;BURGLARY                                                ;01/30/2023 12:00:00 AM;830;20;2079;47;F;SINGLE FAMILY DWELLING                      ;               ;IC
232007945;04/09/2023 12:00:00 AM;Olympic    ;ATTEMPTED ROBBERY                                       ;04/07/2023 12:00:00 AM;700;20;2079;40;M;STREET                                      ;102;IC
232009692;05/09/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;04/30/2023 12:00:00 AM;1800;20;2005;0; ;PARKING LOT                                 ;               ;IC
232019095;12/11/2023 12:00:00 AM;Olympic    ;BURGLARY                                                ;12/07/2023 12:00:00 AM;1800;20;2019;25;F;PUBLIC STORAGE                              ;               ;IC
232007898;04/08/2023 12:00:00 AM;Olympic    ;TRESPASSING                                             ;04/08/2023 12:00:00 AM;735;20;2029;0;X;MTA - RED LINE - WILSHIRE/VERMONT           ;               ;IC
232018944;12/06/2023 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;12/06/2023 12:00:00 AM;1950;20;2001;38;M;VEHICLE, PASSENGER/TRUCK                    ;               ;IC
232013568;08/02/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/01/2023 12:00:00 AM;2330;20;2033;22;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA
232012552;07/06/2023 12:00:00 AM;Olympic    ;ROBBERY                                                 ;07/06/2023 12:00:00 AM;1805;20;2016;59;F;TOBACCO SHOP                                ;400;IC
232007748;04/05/2023 12:00:00 AM;Olympic    ;RAPE, FORCIBLE                                          ;04/02/2023 12:00:00 AM;200;20;2011;26;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC
232015027;09/05/2023 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;09/05/2023 12:00:00 AM;1000;20;2024;31;M;OTHER RESIDENCE                             ;               ;IC
232013902;08/10/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;08/09/2023 12:00:00 AM;1000;20;2088;0; ;STREET                                      ;               ;IC
232014597;08/25/2023 12:00:00 AM;Olympic    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;08/25/2023 12:00:00 AM;1415;20;2044;40;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);511;AO
232012291;07/01/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;06/30/2023 12:00:00 AM;1800;20;2026;0; ;PARKING LOT                                 ;               ;IC
232015352;09/06/2023 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;09/05/2023 12:00:00 AM;1900;20;2053;20;M;STREET                                      ;               ;IC
232011450;06/12/2023 12:00:00 AM;Olympic    ;VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC);06/11/2023 12:00:00 AM;2140;20;2024;0; ;STREET                                      ;               ;IC
232007844;04/07/2023 12:00:00 AM;Olympic    ;BRANDISH WEAPON                                         ;04/05/2023 12:00:00 AM;2300;20;2071;59;F;STREET                                      ;205;AO
232008442;04/14/2023 12:00:00 AM;Olympic    ;TRESPASSING                                             ;04/14/2023 12:00:00 AM;1720;20;2029;0;X;MTA - RED LINE - WILSHIRE/VERMONT           ;               ;IC
