DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
210505151;12/18/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;12/18/2020 12:00:00 AM;1019;5;522;29;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;1;440;0344 0394;W;502;;Invest Cont;800 W  ANAHEIM                      ST
230510016;06/09/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;10/29/2020 12:00:00 AM;100;5;507;30;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0928 0377;H;502;;Invest Cont;22700    HARVARD                      BL
220509042;05/12/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;05/15/2020 12:00:00 AM;740;5;541;19;M;OTHER BUSINESS                              ;               ;IC;2;354;;W;203;;Invest Cont;1300 W  PARK WESTERN                 DR
230515197;10/29/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;03/23/2020 12:00:00 AM;1000;5;564;25;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;;A;501;;Invest Cont;400 W  3RD                          ST
220504487;01/15/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;09/13/2020 12:00:00 AM;1050;5;585;39;F;CYBERSPACE                                  ;               ;IC;2;354;0931;W;750;;Invest Cont;1900 S  ALMA                         ST
200517540;12/07/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;11/30/2020 12:00:00 AM;2255;5;541;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;1400    BRETT                        PL
220508423;04/26/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/26/2020 12:00:00 AM;1815;5;551;37;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AO;1;440;0344 0913 0361;W;502;;Adult Other;300    MIRALESTE                    DR
220507203;03/25/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;03/16/2020 12:00:00 AM;1615;5;513;29;M;CELL PHONE STORE                            ;               ;IC;2;354;0928;B;248;;Invest Cont;1200    FLINT                        DR
230505482;02/09/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;06/01/2020 12:00:00 AM;1400;5;519;0; ;PARKING LOT                                 ;               ;IC;1;510;;;108;;Invest Cont;1400    COIL                         AV
230513929;09/25/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;09/06/2020 12:00:00 AM;520;5;566;42;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;;B;502;;Invest Cont;300 W  8TH                          ST
220515868;11/11/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;03/01/2020 12:00:00 AM;2340;5;583;44;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 0930 0935 0929 0922;B;501;;Invest Cont;1200 W  22ND                         ST
200510354;06/08/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;06/08/2020 12:00:00 AM;330;5;587;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;2900 S  KERCKHOFF                    AV
230508621;05/10/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;05/01/2020 12:00:00 AM;1;5;585;0;X;OTHER BUSINESS                              ;               ;IC;2;354;0377;X;203;;Invest Cont;1800 S  GAFFEY                       ST
220506226;02/15/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;925;5;531;39;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0917;B;501;;Invest Cont;1500    261ST                        ST
210505782;02/14/2021 12:00:00 AM;Harbor     ;CHILD ANNOYING (17YRS & UNDER)                          ;01/01/2020 12:00:00 AM;1;5;507;8;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;2;813;0913 0558 0537 1258;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;1300 W  227TH                        ST
230511055;07/12/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;07/07/2020 12:00:00 AM;1210;5;585;48;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0922 0929 0377;W;502;;Invest Cont;2400 S  LELAND                       ST
220506898;03/16/2022 12:00:00 AM;Harbor     ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1200;5;551;13;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;2;812;0558 0506 0503 0510 0522 0529 0913 1251 1258;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;1000 W  SUMMERLAND                   AV
210506135;02/23/2021 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;12/07/2020 12:00:00 AM;1340;5;522;34;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0922 0927 0928 0929 0930 0935;A;502;;Invest Cont;900 N  WILMINGTON                   BL
220505795;02/16/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;07/01/2020 12:00:00 AM;1200;5;551;40;M;DRIVEWAY                                    ;               ;IC;1;420;0344 0386 1300 1606;W;104;;Invest Cont;1900    EL REY                       RD
230511641;07/27/2023 12:00:00 AM;Harbor     ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;01/01/2020 12:00:00 AM;1;5;516;8;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;1;815;0540 0500 1801 0913 1258 0537 0522 0541;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;1000 N  FRIES                        AV
210509261;05/18/2021 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;09/01/2020 12:00:00 AM;1;5;517;42;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;1;341;0344;H;502;;Invest Cont;1100 N  AVALON                       BL
230505232;02/02/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;05/07/2020 12:00:00 AM;2120;5;531;48;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;;H;502;;Invest Cont;1600    259TH                        ST
200504009;01/01/2020 12:00:00 AM;Harbor     ;OTHER MISCELLANEOUS CRIME                               ;01/01/2020 12:00:00 AM;2100;5;526;0;X;STREET                                      ;               ;AA;2;946;1501 0906 1816;X;101;;Adult Arrest;G
220512024;08/01/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;08/11/2020 12:00:00 AM;1200;5;503;35;M;CREDIT UNION                                ;               ;IC;2;354;;B;603;;Invest Cont;1600 W  PACIFIC COAST                HY
220510443;06/21/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;12/28/2020 12:00:00 AM;1200;5;517;41;F;CYBERSPACE                                  ;               ;IC;2;354;0929 1822;H;750;;Invest Cont;1000 N  AVALON                       BL
230509206;05/25/2023 12:00:00 AM;Harbor     ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;08/25/2020 12:00:00 AM;1;5;523;0;M;POLICE FACILITY                             ;               ;IC;2;845;0913 0914;O;726;;Invest Cont;2100    JOHN S GIBSON                BL
220506811;03/14/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;10/11/2020 12:00:00 AM;1055;5;503;31;F;OTHER BUSINESS                              ;               ;IC;2;354;;H;203;;Invest Cont;900    BAYCREST                     LN
220515779;11/08/2022 12:00:00 AM;Harbor     ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;03/02/2020 12:00:00 AM;1;5;523;0;M;POLICE FACILITY                             ;               ;IC;2;845;0913 0914;O;726;;Invest Cont;2100    JOHN S GIBSON                BL
230506907;03/21/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;12/23/2020 12:00:00 AM;1200;5;529;0; ;AUTO REPAIR SHOP                            ;               ;IC;1;510;;;217;;Invest Cont;800    SAMPSON                      AV
220507430;03/31/2022 12:00:00 AM;Harbor     ;DOCUMENT FORGERY / STOLEN FELONY                        ;09/20/2020 12:00:00 AM;1200;5;555;58;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;649;;O;502;;Invest Cont;800 W  SEPULVEDA                    ST
230510213;06/21/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;04/20/2020 12:00:00 AM;1025;5;504;50;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0377 1822;H;502;;Invest Cont;01600 W  206TH                        ST
200516527;11/12/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;11/12/2020 12:00:00 AM;430;5;508;0; ;DRIVEWAY                                    ;               ;IC;1;510;;;104;;Invest Cont;23400    PRESIDENT                    AV
200514277;09/17/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          ;09/17/2020 12:00:00 AM;2255;5;558;46;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AO;2;901;1813 2000 2038;H;502;;Adult Other;200 W  AMAR                         ST
200506268;02/22/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;02/22/2020 12:00:00 AM;1900;5;511;29;F;SIDEWALK                                    ;400;IC;1;440;0319 0344 0429 0448 0305;W;102;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;PACIFIC COAST
200506936;03/09/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;03/08/2020 12:00:00 AM;1830;5;506;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;WESTERN                      AV
200513373;08/25/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;08/11/2020 12:00:00 AM;246;5;564;0;X;PARKING UNDERGROUND/BUILDING                ;               ;IC;1;310;0344 0321;X;123;;Invest Cont;200 W  6TH                          ST
200510994;06/25/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;06/25/2020 12:00:00 AM;230;5;563;0; ;PARKING LOT                                 ;               ;IC;1;510;;;108;;Invest Cont;14TH                         ST
200517895;12/16/2020 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;12/16/2020 12:00:00 AM;2125;5;526;40;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);511;AO;2;930;0432 0443 0913;H;502;VERBAL THREAT;Adult Other;900 N  FRIES                        AV
200516175;11/04/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;11/04/2020 12:00:00 AM;1300;5;509;0; ;PARKING LOT                                 ;               ;IC;1;510;;;108;;Invest Cont;24900    FRAMPTON                     AV
200517231;11/29/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;11/29/2020 12:00:00 AM;1900;5;506;41;M;GAS STATION                                 ;400;AO;2;624;1802 0913 0319 0416 1309;H;301;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;CARSON
200512066;07/20/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/20/2020 12:00:00 AM;750;5;585;60;F;SINGLE FAMILY DWELLING                      ;311;AA;1;230;2003 0561 0913 0602 1202 1402 0416;B;501;HAMMER;Adult Arrest;600 W  23RD                         ST
200516455;11/10/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/10/2020 12:00:00 AM;1130;5;507;29;F;VEHICLE, PASSENGER/TRUCK                    ;400;AA;2;626;2038 1300 0913 2000 0329 1814;W;122;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;1500 W  224TH                        ST
200512280;07/24/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/24/2020 12:00:00 AM;1600;5;564;55;F;MISSIONS/SHELTERS                           ;400;AA;2;626;0401 0432 0913 1241 1243 1813 2000;H;517;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;500 S  HARBOR                       BL
200513966;09/08/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;09/04/2020 12:00:00 AM;1430;5;564;0;M;CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEM;               ;IC;2;745;0329 1236;O;708;;Invest Cont;400 W  6TH                          ST
200505875;02/14/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;02/13/2020 12:00:00 AM;2030;5;566;0; ;PARKING LOT                                 ;               ;IC;1;510;;;108;;Invest Cont;1000 S  PACIFIC                      AV
200517669;12/10/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;12/07/2020 12:00:00 AM;1100;5;517;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;1100    BROAD                        AV
200510674;06/16/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;06/15/2020 12:00:00 AM;1800;5;526;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;FRIES
200506064;02/18/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;02/18/2020 12:00:00 AM;1730;5;529;31;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;JA;2;624;0602 0913 2024 0417 0562;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Juv Arrest;900    BANNING                      BL
200507119;03/12/2020 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;02/01/2020 12:00:00 AM;1;5;567;10;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA;2;627;0400 0416 1258 0553 0913;O;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;1700 S  PACIFIC                      AV
200505250;01/30/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;01/30/2020 12:00:00 AM;1600;5;525;39;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;2;626;0400 1243 2000 0416 1814 2026 0913 1260;B;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;500 N  AVALON                       BL
200505068;01/26/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;01/26/2020 12:00:00 AM;1000;5;507;43;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA;2;626;0432 0444 0913 1241 1243 1813 2000;B;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;1300 W  SEPULVEDA                    BL
