DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
231321739;12/08/2023 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;02/20/2020 12:00:00 AM;915;13;1364;33;F;STREET                                      ;               ;IC
221319009;10/07/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;10/07/2020 12:00:00 AM;2250;13;1326;51;M;CYBERSPACE                                  ;               ;IC
221313546;06/27/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;11/12/2020 12:00:00 AM;1200;13;1377;24;F;CYBERSPACE                                  ;               ;IC
221322933;12/16/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;07/16/2020 12:00:00 AM;1730;13;1385;64;M;SINGLE FAMILY DWELLING                      ;               ;IC
221322196;12/09/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;02/09/2020 12:00:00 AM;545;13;1393;19;M;MUNICIPAL BUS LINE INCLUDES LADOT/DASH      ;               ;IC
221316918;09/01/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;09/01/2020 12:00:00 AM;600;13;1317;0; ;STREET                                      ;               ;IC
221319458;10/17/2022 12:00:00 AM;Newton     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;09/01/2020 12:00:00 AM;1200;13;1367;13;F;SINGLE FAMILY DWELLING                      ;400;IC
231304299;01/06/2023 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;01/06/2020 12:00:00 AM;905;13;1391;26;F;CYBERSPACE                                  ;               ;IC
231310852;05/17/2023 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;11/19/2020 12:00:00 AM;1540;13;1361;67;M;SINGLE FAMILY DWELLING                      ;               ;IC
231307986;03/15/2023 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;01/01/2020 12:00:00 AM;1;13;1364;42;F;SINGLE FAMILY DWELLING                      ;400;IC
