DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC
232011098;06/04/2023 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);07/01/2020 12:00:00 AM;1200
222004619;12/21/2020 12:00:00 AM;Olympic    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;12/20/2020 12:00:00 AM;1529
232011006;06/02/2023 12:00:00 AM;Olympic    ;BUNCO, GRAND THEFT                                      ;06/01/2020 12:00:00 AM;1200
232014656;08/25/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;06/25/2020 12:00:00 AM;1445
212015258;10/05/2021 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;06/23/2020 12:00:00 AM;1229
222010418;05/29/2022 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;05/27/2020 12:00:00 AM;1800
222013040;08/06/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;06/04/2020 12:00:00 AM;1620
232004501;01/14/2023 12:00:00 AM;Olympic    ;BURGLARY                                                ;01/01/2020 12:00:00 AM;800
222005367;01/30/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;11/01/2020 12:00:00 AM;1250
232005220;01/28/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;09/01/2020 12:00:00 AM;1620
232006335;01/23/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;10/09/2020 12:00:00 AM;1551
222008928;04/21/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;1200
232004972;01/25/2023 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1200
222012456;07/19/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1230
212015778;10/16/2021 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;05/15/2020 12:00:00 AM;1310
232004462;01/12/2023 12:00:00 AM;Olympic    ;BURGLARY                                                ;01/11/2020 12:00:00 AM;900
202013931;08/26/2020 12:00:00 AM;Olympic    ;PIMPING                                                 ;08/26/2020 12:00:00 AM;2300
232017416;10/30/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;08/25/2020 12:00:00 AM;1240
222017661;09/23/2022 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;09/20/2020 12:00:00 AM;2030
222009929;05/15/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;06/08/2020 12:00:00 AM;1900
222006554;02/26/2022 12:00:00 AM;Olympic    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;02/26/2020 12:00:00 AM;2230
212009203;05/15/2021 12:00:00 AM;Olympic    ;VIOLATION OF COURT ORDER                                ;12/05/2020 12:00:00 AM;730
222007542;03/23/2022 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;03/22/2020 12:00:00 AM;2300
222007966;04/02/2022 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;04/02/2020 12:00:00 AM;10
222007501;03/11/2022 12:00:00 AM;Olympic    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;03/11/2020 12:00:00 AM;1425
232017254;10/18/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;08/23/2020 12:00:00 AM;1
222006040;02/16/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;02/12/2020 12:00:00 AM;945
222011043;06/11/2022 12:00:00 AM;Olympic    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;05/01/2020 12:00:00 AM;1
232010431;05/17/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;01/01/2020 12:00:00 AM;1200
222019482;12/20/2022 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;12/20/2020 12:00:00 AM;1330
222005167;01/06/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;12/01/2020 12:00:00 AM;1945
202011756;07/05/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;07/05/2020 12:00:00 AM;430
222019110;10/12/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;02/09/2020 12:00:00 AM;1205
232015967;09/27/2023 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);09/11/2020 12:00:00 AM;1800
212005882;02/22/2021 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;07/20/2020 12:00:00 AM;1200
232009541;05/08/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;08/01/2020 12:00:00 AM;2155
222007220;03/18/2022 12:00:00 AM;Olympic    ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;07/05/2020 12:00:00 AM;448
222013904;07/13/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;07/05/2020 12:00:00 AM;1640
232008549;04/20/2023 12:00:00 AM;Olympic    ;ATTEMPTED ROBBERY                                       ;04/19/2020 12:00:00 AM;2300
222005269;01/12/2022 12:00:00 AM;Olympic    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;08/20/2020 12:00:00 AM;1740
222011665;06/27/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;08/30/2020 12:00:00 AM;1200
232007295;03/22/2023 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;03/01/2020 12:00:00 AM;900
232017258;10/16/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;01/28/2020 12:00:00 AM;1305
222005168;01/07/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;02/10/2020 12:00:00 AM;1410
232009763;04/21/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;11/23/2020 12:00:00 AM;1700
222017127;11/14/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;03/01/2020 12:00:00 AM;700
222008737;04/03/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;09/03/2020 12:00:00 AM;2110
202009510;05/08/2020 12:00:00 AM;Olympic    ;INDECENT EXPOSURE                                       ;05/08/2020 12:00:00 AM;948
222011677;06/27/2022 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;10/01/2020 12:00:00 AM;1730
212004915;12/21/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;12/21/2020 12:00:00 AM;630
222008033;04/03/2022 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);10/01/2020 12:00:00 AM;1
232014224;08/17/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;08/05/2020 12:00:00 AM;1200
232016587;10/11/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;03/01/2020 12:00:00 AM;1015
222018824;10/06/2022 12:00:00 AM;Olympic    ;STALKING                                                ;08/19/2020 12:00:00 AM;1141
222012214;07/12/2022 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/01/2020 12:00:00 AM;1700
222017619;11/25/2022 12:00:00 AM;Olympic    ;BURGLARY                                                ;11/25/2020 12:00:00 AM;2238
222018538;11/22/2022 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/18/2020 12:00:00 AM;1336
232005748;01/11/2023 12:00:00 AM;Olympic    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;03/13/2020 12:00:00 AM;1630
222008538;04/16/2022 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;01/01/2020 12:00:00 AM;1
202016214;10/21/2020 12:00:00 AM;Olympic    ;ARSON                                                   ;10/21/2020 12:00:00 AM;20
222005557;02/03/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;06/10/2020 12:00:00 AM;1715
222017787;11/30/2022 12:00:00 AM;Olympic    ;ORAL COPULATION                                         ;01/01/2020 12:00:00 AM;1200
222018124;12/06/2022 12:00:00 AM;Olympic    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;08/02/2020 12:00:00 AM;2100
232009790;04/06/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;11/06/2020 12:00:00 AM;1520
222014115;06/15/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;03/01/2020 12:00:00 AM;1000
222006473;02/25/2022 12:00:00 AM;Olympic    ;ORAL COPULATION                                         ;04/29/2020 12:00:00 AM;2200
212010134;06/07/2021 12:00:00 AM;Olympic    ;BURGLARY                                                ;02/10/2020 12:00:00 AM;1700
232006857;03/09/2023 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);06/01/2020 12:00:00 AM;1
232010934;05/25/2023 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);10/20/2020 12:00:00 AM;2200
222004470;01/12/2022 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;01/12/2020 12:00:00 AM;1700
222016936;09/20/2022 12:00:00 AM;Olympic    ;RAPE, FORCIBLE                                          ;09/20/2020 12:00:00 AM;430
202018542;12/18/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;12/16/2020 12:00:00 AM;2300
222007947;04/01/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;12/15/2020 12:00:00 AM;800
232006409;02/22/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;08/28/2020 12:00:00 AM;1450
222005496;02/04/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;03/15/2020 12:00:00 AM;1035
222005532;01/27/2022 12:00:00 AM;Olympic    ;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH ;09/01/2020 12:00:00 AM;1
222017118;11/14/2022 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1
222007170;03/16/2022 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;03/15/2020 12:00:00 AM;920
222012073;07/05/2022 12:00:00 AM;Olympic    ;BUNCO, GRAND THEFT                                      ;06/10/2020 12:00:00 AM;10
222009083;04/26/2022 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;04/25/2020 12:00:00 AM;1216
202018923;12/29/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;12/29/2020 12:00:00 AM;600
222005276;01/12/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;11/23/2020 12:00:00 AM;2145
222012216;07/12/2022 12:00:00 AM;Olympic    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;05/30/2020 12:00:00 AM;1
232006471;02/24/2023 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;05/24/2020 12:00:00 AM;1030
222013800;07/08/2022 12:00:00 AM;Olympic    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;06/11/2020 12:00:00 AM;1605
222018825;10/31/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;01/21/2020 12:00:00 AM;1
222005861;02/10/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;11/01/2020 12:00:00 AM;800
232015777;09/23/2023 12:00:00 AM;Olympic    ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;03/01/2020 12:00:00 AM;1
232017446;10/15/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;03/26/2020 12:00:00 AM;800
222005351;01/28/2022 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;12/02/2020 12:00:00 AM;1155
202018189;12/09/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;11/10/2020 12:00:00 AM;1700
222008177;04/07/2022 12:00:00 AM;Olympic    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;11/13/2020 12:00:00 AM;1830
242004706;01/04/2024 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;12/11/2020 12:00:00 AM;1200
202005291;01/29/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;01/29/2020 12:00:00 AM;545
202006163;02/14/2020 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;02/11/2020 12:00:00 AM;1600
202009677;05/13/2020 12:00:00 AM;Olympic    ;VEHICLE - ATTEMPT STOLEN                                ;05/13/2020 12:00:00 AM;900
202013248;08/09/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/09/2020 12:00:00 AM;2250
202011749;07/04/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;06/26/2020 12:00:00 AM;700
202013922;08/27/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;08/27/2020 12:00:00 AM;830
202013106;08/06/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;08/06/2020 12:00:00 AM;530
202011797;07/06/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;07/04/2020 12:00:00 AM;2030
202013579;08/18/2020 12:00:00 AM;Olympic    ;BATTERY WITH SEXUAL CONTACT                             ;08/13/2020 12:00:00 AM;100
202018701;12/22/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;12/22/2020 12:00:00 AM;150
202017008;11/10/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;11/07/2020 12:00:00 AM;1700
202011800;07/06/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;07/04/2020 12:00:00 AM;1800
202018006;12/04/2020 12:00:00 AM;Olympic    ;THEFT, PERSON                                           ;12/03/2020 12:00:00 AM;1800
202010333;05/27/2020 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;05/13/2020 12:00:00 AM;1
202010419;06/01/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;05/08/2020 12:00:00 AM;1500
202017562;11/23/2020 12:00:00 AM;Olympic    ;ATTEMPTED ROBBERY                                       ;11/23/2020 12:00:00 AM;530
202007827;03/22/2020 12:00:00 AM;Olympic    ;LEWD/LASCIVIOUS ACTS WITH CHILD                         ;03/22/2020 12:00:00 AM;1820
202005893;02/09/2020 12:00:00 AM;Olympic    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;02/06/2020 12:00:00 AM;2000
202011768;07/05/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;07/05/2020 12:00:00 AM;1030
202005694;02/05/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;02/03/2020 12:00:00 AM;900
202007485;03/13/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;03/13/2020 12:00:00 AM;2320
202004688;01/16/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;01/15/2020 12:00:00 AM;2000
202011537;06/29/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;06/28/2020 12:00:00 AM;2000
202012309;07/19/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/19/2020 12:00:00 AM;1730
202004558;01/13/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;01/13/2020 12:00:00 AM;1
202007685;03/17/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;03/17/2020 12:00:00 AM;210
202009387;05/05/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;05/05/2020 12:00:00 AM;1900
202006885;02/28/2020 12:00:00 AM;Olympic    ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                ;02/28/2020 12:00:00 AM;1230
202006515;02/21/2020 12:00:00 AM;Olympic    ;DOCUMENT FORGERY / STOLEN FELONY                        ;02/18/2020 12:00:00 AM;1
202012670;07/27/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;07/25/2020 12:00:00 AM;1900
202014852;09/19/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/19/2020 12:00:00 AM;1240
202010552;06/05/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;06/05/2020 12:00:00 AM;40
202011350;06/25/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;06/25/2020 12:00:00 AM;420
202015586;10/07/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/05/2020 12:00:00 AM;1200
202009211;04/30/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;04/30/2020 12:00:00 AM;1720
202015848;10/13/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;10/06/2020 12:00:00 AM;2100
202014855;09/18/2020 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;09/18/2020 12:00:00 AM;1620
202013727;08/21/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/21/2020 12:00:00 AM;1800
202007110;03/06/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;03/06/2020 12:00:00 AM;600
202012129;07/14/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;07/13/2020 12:00:00 AM;1300
202013688;08/20/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/20/2020 12:00:00 AM;2020
202004169;01/03/2020 12:00:00 AM;Olympic    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;01/01/2020 12:00:00 AM;2200
202011821;07/06/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;07/06/2020 12:00:00 AM;1800
202013821;08/25/2020 12:00:00 AM;Olympic    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;07/21/2020 12:00:00 AM;1830
202017349;11/18/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;11/18/2020 12:00:00 AM;1945
212004849;01/25/2021 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;01/25/2020 12:00:00 AM;130
202013052;08/05/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;08/05/2020 12:00:00 AM;430
202008210;04/02/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;04/02/2020 12:00:00 AM;810
202014147;09/01/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;08/28/2020 12:00:00 AM;1005
202006603;02/23/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;02/23/2020 12:00:00 AM;600
202008299;04/03/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;04/03/2020 12:00:00 AM;334
202014436;09/09/2020 12:00:00 AM;Olympic    ;TRESPASSING                                             ;09/09/2020 12:00:00 AM;930
202018663;12/21/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;12/21/2020 12:00:00 AM;1930
202013146;08/07/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;08/06/2020 12:00:00 AM;1900
202017315;11/18/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/18/2020 12:00:00 AM;810
202016731;11/04/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;11/04/2020 12:00:00 AM;1120
202013327;08/11/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;08/11/2020 12:00:00 AM;200
202015114;09/25/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;05/15/2020 12:00:00 AM;2200
202013074;08/06/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;08/06/2020 12:00:00 AM;300
202005948;02/10/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;02/10/2020 12:00:00 AM;2010
202008103;03/30/2020 12:00:00 AM;Olympic    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;03/05/2020 12:00:00 AM;1000
202004806;01/19/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;01/19/2020 12:00:00 AM;1105
202018209;12/09/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;12/09/2020 12:00:00 AM;1950
202016001;10/16/2020 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;09/13/2020 12:00:00 AM;500
202004414;01/10/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;01/10/2020 12:00:00 AM;1245
202005845;02/09/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;02/09/2020 12:00:00 AM;240
202010277;05/28/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;05/28/2020 12:00:00 AM;1300
202010197;05/26/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;05/25/2020 12:00:00 AM;2355
202016919;11/09/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;11/08/2020 12:00:00 AM;2200
202013190;08/07/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;08/07/2020 12:00:00 AM;2145
202013627;08/19/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;08/08/2020 12:00:00 AM;1500
202008777;04/20/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;04/19/2020 12:00:00 AM;2115
202015510;10/05/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/29/2020 12:00:00 AM;2200
202014344;09/07/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;08/04/2020 12:00:00 AM;2200
202005753;02/06/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;02/06/2020 12:00:00 AM;2130
202007268;03/09/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;02/28/2020 12:00:00 AM;1700
202015012;09/23/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;09/23/2020 12:00:00 AM;205
202005824;02/08/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;02/07/2020 12:00:00 AM;1700
202009082;04/29/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;04/28/2020 12:00:00 AM;1800
202008343;04/07/2020 12:00:00 AM;Olympic    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;04/04/2020 12:00:00 AM;630
202009037;04/26/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;04/26/2020 12:00:00 AM;1817
202011097;06/13/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;06/13/2020 12:00:00 AM;1155
202013989;08/29/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;08/29/2020 12:00:00 AM;500
202013574;08/17/2020 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;08/17/2020 12:00:00 AM;1200
202000619;04/21/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;04/18/2020 12:00:00 AM;1700
202012948;08/03/2020 12:00:00 AM;Olympic    ;BRANDISH WEAPON                                         ;08/03/2020 12:00:00 AM;545
202007151;03/06/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;03/05/2020 12:00:00 AM;1600
202011201;06/21/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;06/20/2020 12:00:00 AM;1600
202009025;04/27/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;04/27/2020 12:00:00 AM;2255
202010011;05/21/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;05/21/2020 12:00:00 AM;450
202018362;12/12/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;12/09/2020 12:00:00 AM;2230
202016135;10/20/2020 12:00:00 AM;Olympic    ;OTHER MISCELLANEOUS CRIME                               ;10/20/2020 12:00:00 AM;850
202006765;02/27/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;02/26/2020 12:00:00 AM;1800
202005558;02/03/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;02/03/2020 12:00:00 AM;1230
202014491;09/10/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/10/2020 12:00:00 AM;1345
202015257;09/28/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/28/2020 12:00:00 AM;1900
202017295;11/18/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;11/17/2020 12:00:00 AM;1630
202018941;12/30/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;12/29/2020 12:00:00 AM;1930
202009467;05/07/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;05/07/2020 12:00:00 AM;1920
202017147;11/14/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;11/13/2020 12:00:00 AM;2100
202010052;05/20/2020 12:00:00 AM;Olympic    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;05/20/2020 12:00:00 AM;215
202005396;01/30/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE, ATTEMPTED                        ;01/30/2020 12:00:00 AM;1900
202005015;01/24/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;01/23/2020 12:00:00 AM;2345
202013679;08/20/2020 12:00:00 AM;Olympic    ;VIOLATION OF COURT ORDER                                ;08/20/2020 12:00:00 AM;1800
202005263;01/29/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;01/29/2020 12:00:00 AM;900
202015079;09/17/2020 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;600
