DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
230126798;12/19/2023 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;05/04/2020 12:00:00 AM;1020;1;192;20;M;HOSPITAL                                    ;               ;IC;1;440;0344;H;701;;Invest Cont;1400 S  GRAND                        AV
220110577;04/18/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;10/12/2020 12:00:00 AM;1415;1;138;53;X;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;1822 0344 0930 0929 0922;B;502;;Invest Cont;400 E  3RD                          ST
220111272;04/27/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;06/13/2020 12:00:00 AM;545;1;164;27;M;MAIL BOX                                    ;               ;IC;2;354;0922 0930 0929;B;145;;Invest Cont;600 S  SPRING                       ST
230107886;03/01/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;06/22/2020 12:00:00 AM;930;1;101;66;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0922;B;502;;Invest Cont;900    FIGUEROA                     TR
240105023;01/16/2024 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;01/17/2020 12:00:00 AM;1212;1;144;27;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0928 0929;B;502;;Invest Cont;400 S  MAIN                         ST
230111452;04/28/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;05/16/2020 12:00:00 AM;1800;1;182;28;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0930 1822;C;502;;Invest Cont;1200 S  FIGUEROA                     ST
220104247;01/04/2022 12:00:00 AM;Central    ;BATTERY WITH SEXUAL CONTACT                             ;11/10/2020 12:00:00 AM;1530;1;111;41;F;OTHER BUSINESS                              ;400;AO;2;860;1822 0522;B;203;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;700 W  COLLEGE                      ST
220105279;01/21/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;01/16/2020 12:00:00 AM;1705;1;182;33;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0922 0929 0930;B;502;;Invest Cont;700 W  9TH                          ST
220113408;06/01/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;09/02/2020 12:00:00 AM;1200;1;159;30;F;CONDOMINIUM/TOWNHOUSE                       ;               ;IC;2;354;0928;B;507;;Invest Cont;600 S  SANTA FE                     AV
230104839;01/08/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;03/06/2020 12:00:00 AM;2100;1;192;38;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0922 0930 1822;B;502;;Invest Cont;1300 S  FIGUEROA                     ST
