DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
212115964;11/02/2021 12:00:00 AM;Topanga    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;11/02/2021 12:00:00 AM;1240;21;2156;37;F;SHOPPING MALL (COMMON AREA)                 ;               ;IC
212105626;02/17/2021 12:00:00 AM;Topanga    ;BURGLARY                                                ;02/16/2021 12:00:00 AM;2130;21;2136;54;F;BEAUTY/BARBER SHOP                          ;               ;IC
212118079;12/29/2021 12:00:00 AM;Topanga    ;BURGLARY FROM VEHICLE                                   ;12/19/2021 12:00:00 AM;2100;21;2161;42;M;DRIVEWAY                                    ;               ;IC
212100823;10/08/2021 12:00:00 AM;Topanga    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;10/08/2021 12:00:00 AM;130;21;2137;39;M;STREET                                      ;212;AO
212108797;05/12/2021 12:00:00 AM;Topanga    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;05/09/2021 12:00:00 AM;1200;21;2141;79;M;DRIVEWAY                                    ;               ;IC
212117477;12/11/2021 12:00:00 AM;Topanga    ;KIDNAPPING                                              ;12/11/2021 12:00:00 AM;2040;21;2148;28;F;STREET                                      ;400;AO
212117939;12/24/2021 12:00:00 AM;Topanga    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;12/24/2021 12:00:00 AM;530;21;2157;24;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
222104268;01/09/2021 12:00:00 AM;Topanga    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;01/09/2021 12:00:00 AM;1435;21;2134;32;M;STREET                                      ;400;AA
212109152;05/21/2021 12:00:00 AM;Topanga    ;BURGLARY FROM VEHICLE                                   ;05/21/2021 12:00:00 AM;154;21;2196;32;M;DRIVEWAY                                    ;500;IC
212107791;04/15/2021 12:00:00 AM;Topanga    ;BATTERY - SIMPLE ASSAULT                                ;04/15/2021 12:00:00 AM;2030;21;2155;23;F;SIDEWALK                                    ;400;IC
212109649;06/02/2021 12:00:00 AM;Topanga    ;BATTERY - SIMPLE ASSAULT                                ;06/02/2021 12:00:00 AM;1740;21;2148;46;M;STREET                                      ;400;AA
212116872;11/25/2021 12:00:00 AM;Topanga    ;BURGLARY                                                ;11/25/2021 12:00:00 AM;511;21;2175;35;M;OTHER BUSINESS                              ;500;IC
212118074;12/27/2021 12:00:00 AM;Topanga    ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                ;12/27/2021 12:00:00 AM;1603;21;2156;35;M;OTHER STORE                                 ;               ;IC
212116423;11/13/2021 12:00:00 AM;Topanga    ;DISTURBING THE PEACE                                    ;11/11/2021 12:00:00 AM;2037;21;2141;19;F;STREET                                      ;               ;IC
212117130;12/02/2021 12:00:00 AM;Topanga    ;VEHICLE - STOLEN                                        ;12/02/2021 12:00:00 AM;100;21;2105;0; ;STREET                                      ;               ;IC
212112883;08/20/2021 12:00:00 AM;Topanga    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/20/2021 12:00:00 AM;1900;21;2177;42;F;SINGLE FAMILY DWELLING                      ;400;AO
212109496;05/31/2021 12:00:00 AM;Topanga    ;BURGLARY, ATTEMPTED                                     ;05/31/2021 12:00:00 AM;1;21;2146;73;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
212117077;12/01/2021 12:00:00 AM;Topanga    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;12/01/2021 12:00:00 AM;1200;21;2155;36;F;VEHICLE, PASSENGER/TRUCK                    ;               ;AA
212114647;09/30/2021 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;09/30/2021 12:00:00 AM;1530;21;2156;23;F;OFFICE BUILDING/OFFICE                      ;               ;IC
