DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
221418152;10/26/2022 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   ;10/25/2022 12:00:00 AM;2230;14;1488;28;M;GARAGE/CARPORT                              ;               ;IC;1;330;0344 1300 1607;C;707;;Invest Cont;5800    INTERCEPTOR                  ST
221413924;07/16/2022 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;07/16/2022 12:00:00 AM;1400;14;1496;29;F;OTHER BUSINESS                              ;               ;IC;1;420;0344;W;203;;Invest Cont;9700    AIRPORT                      BL
221419408;11/26/2022 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;11/24/2022 12:00:00 AM;1900;14;1494;42;M;TRANSPORTATION FACILITY (AIRPORT)           ;               ;IC;1;341;1822 0344;H;212;;Invest Cont;300    WORLD                        WY
221415557;08/22/2022 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;08/09/2022 12:00:00 AM;1400;14;1406;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;3100    OVERLAND                     AV
221417181;10/01/2022 12:00:00 AM;Pacific    ;BURGLARY                                                ;10/01/2022 12:00:00 AM;200;14;1497;50;M;WAREHOUSE                                   ;               ;IC;1;310;0344;A;213;;Invest Cont;5500 W  104TH                        ST
221418637;11/07/2022 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/07/2022 12:00:00 AM;30;14;1414;39;F;SINGLE FAMILY DWELLING                      ;400;IC;2;626;1501 2000;W;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;600    INDIANA                      AV
221421407;12/22/2022 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;12/21/2022 12:00:00 AM;230;14;1477;30;M;VEHICLE, PASSENGER/TRUCK                    ;               ;IC;1;331;1822 0344 1300 0385;B;122;;Invest Cont;7900    AIRLANE                      AV
221418722;11/09/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;11/06/2022 12:00:00 AM;1107;14;1456;45;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0377 0930 1822;H;501;;Invest Cont;4400    INGLEWOOD                    BL
221408472;03/31/2022 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;03/30/2022 12:00:00 AM;1550;14;1446;0; ;PARKING LOT                                 ;               ;IC;1;510;;;108;;Invest Cont;3800    GRAND VIEW                   BL
221420950;12/16/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;12/10/2022 12:00:00 AM;1225;14;1407;55;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;;X;501;;Invest Cont;10000    NATIONAL                     BL
221414582;08/01/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;06/06/2022 12:00:00 AM;5;14;1444;49;M;STREET                                      ;               ;IC;2;354;0930 0377;W;101;;Invest Cont;LINCOLN
221416835;09/22/2022 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;09/22/2022 12:00:00 AM;1130;14;1489;46;M;OTHER BUSINESS                              ;               ;IC;1;341;0344;O;203;;Invest Cont;5200 W  CENTURY                      BL
221420784;10/24/2022 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/21/2022 12:00:00 AM;1938;14;1483;37;F;PORCH, RESIDENTIAL                          ;               ;IC;1;440;0344 0394 0352 1221 1822;W;119;;Invest Cont;8100    MANITOBA                     ST
231406095;02/21/2023 12:00:00 AM;Pacific    ;BRANDISH WEAPON                                         ;12/13/2022 12:00:00 AM;1700;14;1411;55;F;BEACH                                       ;204;AO;1;761;0601 0913 1802 0334;H;117;FOLDING KNIFE;Adult Other;300    OCEAN FRONT                  WK
221413645;07/11/2022 12:00:00 AM;Pacific    ;BURGLARY                                                ;07/10/2022 12:00:00 AM;1730;14;1406;36;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;1;310;0344 0314 1606;W;502;;Invest Cont;10500    ROSE                         AV
221413890;07/16/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;04/20/2022 12:00:00 AM;1745;14;1464;42;M;OTHER BUSINESS                              ;               ;IC;2;354;0377;C;203;;Invest Cont;12900    AGUSTIN                      PL
221416065;09/03/2022 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           ;09/02/2022 12:00:00 AM;2200;14;1425;26;M;GARAGE/CARPORT                              ;               ;AO;1;480;0344;H;707;;Adult Other;3200    SAWTELLE                     BL
221414347;07/28/2022 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;07/28/2022 12:00:00 AM;2045;14;1469;26;F;POOL-PUBLIC/OUTDOOR OR INDOOR*              ;               ;IC;1;341;0344 1822;O;147;;Invest Cont;5700 W  CENTINELA                    AV
