DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
231607813;04/30/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                ;04/30/2023 12:00:00 AM;1400;16;1602;30;M;PARK/PLAYGROUND                             ;400;IC;2;624;0416 1822;H;109;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;12500    FILMORE                      ST
231609721;07/01/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/01/2023 12:00:00 AM;2100;16;1621;58;M;SINGLE FAMILY DWELLING                      ;312;AA;1;230;1822 2004 0416;H;501;PIPE/METAL PIPE;Adult Arrest;13800    MERCER                       ST
231611317;08/18/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/18/2023 12:00:00 AM;600;16;1687;30;M;SINGLE FAMILY DWELLING                      ;400;IC;2;626;2000 0913 0408 1813;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;11300    ARMINTA                      ST
231610852;08/07/2023 12:00:00 AM;Foothill   ;BOAT - STOLEN                                           ;08/05/2023 12:00:00 AM;2200;16;1679;0; ;STREET                                      ;               ;IC;1;487;;;101;;Invest Cont;7400    LA TUNA CANYON               RD
231608199;05/13/2023 12:00:00 AM;Foothill   ;ROBBERY                                                 ;05/13/2023 12:00:00 AM;1200;16;1602;27;F;SINGLE FAMILY DWELLING                      ;400;AO;1;210;1813 0913 0448 0400 0344;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;12500    MERCER                       ST
231610651;08/01/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;07/29/2023 12:00:00 AM;546;16;1634;60;F;VEHICLE, PASSENGER/TRUCK                    ;               ;IC;2;740;0329;W;122;;Invest Cont;12000    OSBORNE                      ST
231605556;02/18/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        ;02/18/2023 12:00:00 AM;230;16;1663;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;SHELDON                      ST
231611136;08/16/2023 12:00:00 AM;Foothill   ;VIOLATION OF RESTRAINING ORDER                          ;08/16/2023 12:00:00 AM;2255;16;1663;19;F;SINGLE FAMILY DWELLING                      ;               ;AA;2;901;2038 0913;H;501;;Adult Arrest;12100    SHELDON                      ST
231611070;08/15/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/14/2023 12:00:00 AM;2300;16;1602;46;F;PARK/PLAYGROUND                             ;400;AA;1;230;1402 2004 0400 0421 1822;W;109;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;11900    LOPEZ CANYON                 RD
231605319;02/09/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                ;01/26/2023 12:00:00 AM;1400;16;1681;14;M;HIGH SCHOOL                                 ;400;IC;2;624;1259 0400 0416 0446;H;721;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;8600    ARLETA                       AV
