DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
210505151;12/18/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;12/18/2020 12:00:00 AM;1019;5;522;29;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230510016;06/09/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;10/29/2020 12:00:00 AM;100;5;507;30;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220509042;05/12/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;05/15/2020 12:00:00 AM;740;5;541;19;M;OTHER BUSINESS                              ;               ;IC
230515197;10/29/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;03/23/2020 12:00:00 AM;1000;5;564;25;F;SINGLE FAMILY DWELLING                      ;               ;IC
220504487;01/15/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;09/13/2020 12:00:00 AM;1050;5;585;39;F;CYBERSPACE                                  ;               ;IC
200517540;12/07/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;11/30/2020 12:00:00 AM;2255;5;541;0; ;STREET                                      ;               ;IC
220508423;04/26/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/26/2020 12:00:00 AM;1815;5;551;37;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AO
220507203;03/25/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;03/16/2020 12:00:00 AM;1615;5;513;29;M;CELL PHONE STORE                            ;               ;IC
230505482;02/09/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;06/01/2020 12:00:00 AM;1400;5;519;0; ;PARKING LOT                                 ;               ;IC
230513929;09/25/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;09/06/2020 12:00:00 AM;520;5;566;42;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220515868;11/11/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;03/01/2020 12:00:00 AM;2340;5;583;44;F;SINGLE FAMILY DWELLING                      ;               ;IC
200510354;06/08/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;06/08/2020 12:00:00 AM;330;5;587;0; ;STREET                                      ;               ;IC
230508621;05/10/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;05/01/2020 12:00:00 AM;1;5;585;0;X;OTHER BUSINESS                              ;               ;IC
220506226;02/15/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;925;5;531;39;F;SINGLE FAMILY DWELLING                      ;               ;IC
210505782;02/14/2021 12:00:00 AM;Harbor     ;CHILD ANNOYING (17YRS & UNDER)                          ;01/01/2020 12:00:00 AM;1;5;507;8;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
230511055;07/12/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;07/07/2020 12:00:00 AM;1210;5;585;48;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220506898;03/16/2022 12:00:00 AM;Harbor     ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1200;5;551;13;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC
210506135;02/23/2021 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;12/07/2020 12:00:00 AM;1340;5;522;34;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
220505795;02/16/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;07/01/2020 12:00:00 AM;1200;5;551;40;M;DRIVEWAY                                    ;               ;IC
